143.252.56.232,192.168.11.128,2171,2126,1,0,2171,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2052,2034,1,0,2052,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1943,1926,1,0,1943,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2155,2114,1,0,2155,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1839,1810,1,0,1839,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2145,2112,1,0,2145,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1843,1822,1,0,1843,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2177,2142,1,0,2177,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1909,1884,1,0,1909,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1997,1969,1,0,1997,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1891,1860,1,0,1891,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2158,2126,1,0,2158,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1983,1956,1,0,1983,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2124,2090,1,0,2124,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1777,1760,1,0,1777,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2040,2010,1,0,2040,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2124,2088,1,0,2124,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2010,1980,1,0,2010,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2048,2018,1,0,2048,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1758,1730,1,0,1758,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1966,1939,1,0,1966,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2070,2025,1,0,2070,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1886,1864,1,0,1886,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1892,1867,1,0,1892,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2089,2051,1,0,2089,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2112,2081,1,0,2112,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2051,2017,1,0,2051,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1929,1901,1,0,1929,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2163,2122,1,0,2163,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2051,2017,1,0,2051,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2135,2106,1,0,2135,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1822,1805,1,0,1822,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1849,1837,1,0,1849,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2053,2017,1,0,2053,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1819,1797,1,0,1819,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2170,2140,1,0,2170,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2016,1974,1,0,2016,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1893,1864,1,0,1893,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2168,2120,1,0,2168,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2021,1984,1,0,2021,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2021,1981,1,0,2021,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2049,2018,1,0,2049,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1851,1832,1,0,1851,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2077,2038,1,0,2077,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2001,1967,1,0,2001,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2164,2126,1,0,2164,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2177,2138,1,0,2177,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1859,1839,1,0,1859,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2015,1993,1,0,2015,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1801,1782,1,0,1801,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2040,2012,1,0,2040,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1905,1883,1,0,1905,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1708,1685,1,0,1708,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2054,2029,1,0,2054,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2098,2061,1,0,2098,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2055,2032,1,0,2055,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1709,1687,1,0,1709,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2050,2003,1,0,2050,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2036,2016,1,0,2036,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1830,1811,1,0,1830,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2049,2016,1,0,2049,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1893,1870,1,0,1893,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1883,1853,1,0,1883,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2096,2064,1,0,2096,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1995,1972,1,0,1995,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1857,1833,1,0,1857,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1880,1855,1,0,1880,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2070,2039,1,0,2070,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2037,1999,1,0,2037,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2108,2081,1,0,2108,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2164,2135,1,0,2164,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1997,1976,1,0,1997,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1953,1919,1,0,1953,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1929,1897,1,0,1929,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1726,1695,1,0,1726,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1890,1865,1,0,1890,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1957,1928,1,0,1957,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2060,2021,1,0,2060,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1775,1758,1,0,1775,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2040,2008,1,0,2040,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1615,1591,1,0,1615,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1997,1966,1,0,1997,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1885,1863,1,0,1885,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1506,1490,1,0,1506,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2007,1968,1,0,2007,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2065,2028,1,0,2065,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2052,2020,1,0,2052,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2067,2044,1,0,2067,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1417,1400,1,0,1417,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2086,2056,1,0,2086,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1918,1886,1,0,1918,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1722,1698,1,0,1722,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2156,2125,1,0,2156,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2078,2045,1,0,2078,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2001,1968,1,0,2001,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2115,2073,1,0,2115,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2025,1999,1,0,2025,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1977,1943,1,0,1977,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1819,1785,1,0,1819,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2075,2045,1,0,2075,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1521,1493,1,0,1521,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1892,1859,1,0,1892,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2018,1988,1,0,2018,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1984,1956,1,0,1984,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2022,1989,1,0,2022,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2136,2098,1,0,2136,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2101,2072,1,0,2101,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1922,1886,1,0,1922,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2206,2174,1,0,2206,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1817,1797,1,0,1817,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1539,1515,1,0,1539,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2125,2100,1,0,2125,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2026,1989,1,0,2026,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2076,2044,1,0,2076,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2105,2076,1,0,2105,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1825,1802,1,0,1825,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1901,1878,1,0,1901,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1808,1784,1,0,1808,0,0,0,0,0,0,0
192.168.11.133,192.168.11.128,456,456,1,0,456,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1923,1898,1,0,1923,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1603,1572,1,0,1603,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2019,1995,1,0,2019,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2196,2158,1,0,2196,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2111,2082,1,0,2111,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1935,1908,1,0,1935,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1813,1777,1,0,1813,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1864,1835,1,0,1864,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2006,1964,1,0,2006,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2041,2015,1,0,2041,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2154,2120,1,0,2154,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2018,1991,1,0,2018,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1752,1726,1,0,1752,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2063,2033,1,0,2063,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2130,2100,1,0,2130,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2047,2015,1,0,2047,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1748,1724,1,0,1748,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1878,1850,1,0,1878,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2080,2048,1,0,2080,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2170,2143,1,0,2170,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1833,1802,1,0,1833,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1894,1861,1,0,1894,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2039,2014,1,0,2039,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2207,2163,1,0,2207,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2085,2054,1,0,2085,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1632,1620,1,0,1632,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1892,1866,1,0,1892,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1927,1901,1,0,1927,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2171,2146,1,0,2171,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2078,2042,1,0,2078,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1656,1632,1,0,1656,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1784,1768,1,0,1784,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1940,1914,1,0,1940,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1839,1809,1,0,1839,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2110,2088,1,0,2110,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2114,2092,1,0,2114,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2185,2151,1,0,2185,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2094,2065,1,0,2094,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2071,2049,1,0,2071,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2157,2120,1,0,2157,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1900,1873,1,0,1900,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1946,1914,1,0,1946,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1817,1793,1,0,1817,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2048,2017,1,0,2048,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2103,2063,1,0,2103,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2050,2018,1,0,2050,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2230,2199,1,0,2230,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1945,1914,1,0,1945,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2079,2046,1,0,2079,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2138,2103,1,0,2138,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1906,1879,1,0,1906,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1743,1717,1,0,1743,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1904,1875,1,0,1904,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1732,1705,1,0,1732,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1895,1863,1,0,1895,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1876,1843,1,0,1876,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2061,2037,1,0,2061,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2099,2058,1,0,2099,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2011,1973,1,0,2011,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2160,2129,1,0,2160,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1943,1918,1,0,1943,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1794,1771,1,0,1794,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2046,2010,1,0,2046,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1738,1706,1,0,1738,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2211,2160,1,0,2211,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2045,2012,1,0,2045,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2169,2139,1,0,2169,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2066,2043,1,0,2066,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2060,2036,1,0,2060,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2095,2060,1,0,2095,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2187,2145,1,0,2187,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1998,1970,1,0,1998,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2001,1979,1,0,2001,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2120,2100,1,0,2120,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2223,2192,1,0,2223,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1892,1863,1,0,1892,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1713,1693,1,0,1713,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1910,1873,1,0,1910,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2071,2052,1,0,2071,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2106,2069,1,0,2106,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2166,2134,1,0,2166,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2003,1967,1,0,2003,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1911,1880,1,0,1911,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1815,1781,1,0,1815,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2064,2026,1,0,2064,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2135,2094,1,0,2135,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1490,1476,1,0,1490,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2045,2016,1,0,2045,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2022,1988,1,0,2022,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2096,2060,1,0,2096,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2070,2037,1,0,2070,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1943,1922,1,0,1943,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2034,2008,1,0,2034,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1980,1953,1,0,1980,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2147,2123,1,0,2147,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1775,1754,1,0,1775,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2155,2115,1,0,2155,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2233,2193,1,0,2233,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2205,2160,1,0,2205,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1978,1952,1,0,1978,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2114,2078,1,0,2114,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1889,1867,1,0,1889,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2130,2098,1,0,2130,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2020,1988,1,0,2020,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2028,1990,1,0,2028,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2200,2160,1,0,2200,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1966,1937,1,0,1966,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1831,1796,1,0,1831,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2202,2159,1,0,2202,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1885,1849,1,0,1885,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2139,2100,1,0,2139,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2057,2019,1,0,2057,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2049,2018,1,0,2049,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2102,2077,1,0,2102,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1922,1890,1,0,1922,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2222,2195,1,0,2222,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1894,1869,1,0,1894,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2059,2022,1,0,2059,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2048,2018,1,0,2048,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2000,1960,1,0,2000,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1819,1798,1,0,1819,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2104,2066,1,0,2104,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1903,1882,1,0,1903,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1952,1928,1,0,1952,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1956,1931,1,0,1956,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2050,2014,1,0,2050,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1916,1891,1,0,1916,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2083,2054,1,0,2083,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1886,1861,1,0,1886,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1891,1865,1,0,1891,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1704,1679,1,0,1704,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1767,1737,1,0,1767,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2045,2013,1,0,2045,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1816,1803,1,0,1816,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1941,1909,1,0,1941,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2141,2110,1,0,2141,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2146,2110,1,0,2146,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2006,1970,1,0,2006,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1990,1955,1,0,1990,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2052,2020,1,0,2052,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2123,2084,1,0,2123,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2005,1976,1,0,2005,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2196,2169,1,0,2196,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1917,1897,1,0,1917,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2122,2086,1,0,2122,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2135,2101,1,0,2135,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2091,2061,1,0,2091,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1956,1923,1,0,1956,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1940,1914,1,0,1940,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1898,1861,1,0,1898,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2076,2051,1,0,2076,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,2140,2099,1,0,2140,0,0,0,0,0,0,0
143.252.56.232,192.168.11.128,1985,1958,1,0,1985,0,0,0,0,0,0,0
